cited_pub_title,cited_pub_year,cited_by_count_at_scrape,citing_title,citing_container,citing_url,citing_snippet,final_class,crossref_type,lens_id,lens_publication_number,lens_publication_date,lens_jurisdiction,lens_family_id,lens_applicants,lens_owners,lens_inventors
Geometrical Localization Algorithm for Three Dimensional Wireless Sensor Networks,2014,34,Selection of relay node using multi-criteria decision-making in wireless body area network,"S Singh, N Bilandi - Wireless Ad-hoc and Sensor Networks, 2024 - taylorfrancis.com",https://www.taylorfrancis.com/chapters/edit/10.1201/9781003528982-9/selection-relay-node-using-multi-criteria-decision-making-wireless-body-area-network-surender-singh-naveen-bilandi,The wireless body area network (WBAN) is essential for closely tracking a person's health. WBAN employs a network of interconnected biological sensors to gather information about …,book,book-chapter,,,,,,,,
Geometrical Localization Algorithm for Three Dimensional Wireless Sensor Networks,2014,34,Leveraging Al-enabled WSNs for environmental monitoring,"A Mitra, S Das - Wireless Ad-hoc and Sensor Networks …, 2024 - books.google.com",https://books.google.com/books?hl=en&lr=&id=i1orEQAAQBAJ&oi=fnd&pg=PA214&ots=5oT80-l7hB&sig=Ee8MDxwwClqTN_U7fWc5l3K9fy4,"Al has revolutionized various sectors, including environmental monitor-ing, by enhancing the efficiency and accuracy of data collection and analysis. AI-enabled wireless …",book,book-chapter,,,,,,,,
Geometrical Localization Algorithm for Three Dimensional Wireless Sensor Networks,2014,34,A machine learning approach,"KM Sudar, P Nagaraj, V Vaissnave - Wireless Ad-hoc and Sensor …, 2024 - books.google.com",https://books.google.com/books?hl=en&lr=&id=i1orEQAAQBAJ&oi=fnd&pg=PA281&ots=5oT80-l7hB&sig=tND8KaYghN-Q7iylpgr1IUjBT-w,"The integration of malware, machine learning (ML), and software-defined networking (SDN) in today's digital environment has brought about a revo-lutionary period in network …",book,book-chapter,,,,,,,,
Geometrical Localization Algorithm for Three Dimensional Wireless Sensor Networks,2014,34,Hybrid metaheuristic optimization for energy-efficient,"R Kapoor, S Sharma - Wireless Ad-hoc and Sensor Networks …, 2024 - books.google.com",https://books.google.com/books?hl=en&lr=&id=i1orEQAAQBAJ&oi=fnd&pg=PA156&ots=5oT80-l7hB&sig=nh5oMTxR3JXwEHqau_nqOk9K0gA,"In recent years, there has been a significant expansion in the utilization of WSNs [1, 2], rendering them an indispensable technology across several domains, such as …",book,book-chapter,,,,,,,,
Geometrical Localization Algorithm for Three Dimensional Wireless Sensor Networks,2014,34,Predictive malware detection in SDN-enabled wireless networks: A machine learning approach,"KM Sudar, P Nagaraj, V Vaissnave - Wireless Ad-hoc and Sensor … - taylorfrancis.com",https://www.taylorfrancis.com/chapters/edit/10.1201/9781003528982-14/predictive-malware-detection-sdn-enabled-wireless-networks-muthamil-sudar-nagaraj-vaissnave,"Software-defined networking (SDN) has become an innovative technology in today's digitally connected world, offering dynamic network management and adaptability. However …",book,book-chapter,,,,,,,,
Geometrical Localization Algorithm for Three Dimensional Wireless Sensor Networks,2014,34,"Hybrid metaheuristic optimization for energy-efficient routing, clustering, and sleep scheduling in WSNs","R Kapoor, S Sharma - Wireless Ad-hoc and Sensor Networks - taylorfrancis.com",https://www.taylorfrancis.com/chapters/edit/10.1201/9781003528982-8/hybrid-metaheuristic-optimization-energy-efficient-routing-clustering-sleep-scheduling-wsns-ridhi-kapoor-sandeep-sharma,Wireless sensor networks (WSNs) require energy-efficient network operations to enhance their performance and extend their lifetime. Existing metaheuristic algorithms focus on …,book,book-chapter,,,,,,,,
Geometrical Localization Algorithm for Three Dimensional Wireless Sensor Networks,2014,34,Dynamic Vehicle Routing Solution in the Framework of Nature-Inspired Algorithms,"O Kaiwartya, PK Tiwari, S Kumar… - … and Implementing Global …, 2016 - igi-global.com",https://www.igi-global.com/chapter/dynamic-vehicle-routing-solution-in-the-framework-of-nature-inspired-algorithms/141664,"Abstract Vehicle Routing Problem (VRP), a well-known combinatorial optimization problem had been presented by Dantzing and Hamser in 1959. The problem has taken its inspiration …",book,book-chapter,,,,,,,,
Continuous User Authentication via Unlabeled Phone Movement Patterns,2017,29,Continuous user authentication using smartwatch motion sensor data,"N Al-Naffakh, N Clarke, F Li - IFIP International Conference on Trust …, 2018 - Springer",https://link.springer.com/chapter/10.1007/978-3-319-95276-5_2,"Smartwatches, which contain an accelerometer and gyroscope, have recently been used to implement gait/activity-based biometrics. However, many research questions have not been …",book,book-chapter,,,,,,,,
Continuous User Authentication via Unlabeled Phone Movement Patterns,2017,29,Adversarial Activity Detection and Prediction Using Behavioral Biometrics,A Fallahi - 2022 - search.proquest.com,https://search.proquest.com/openview/0c0b6c32bc37d0e947047c34825647b8/1?pq-origsite=gscholar&cbl=18750&diss=y,"Behavioral biometrics can be used in different security applications like authentication, identification, etc. One of the trending applications is predicting future activities of people …",book,book-chapter,,,,,,,,
Continuous User Authentication via Unlabeled Phone Movement Patterns,2017,29,Inferences from Interactions with Smart Devices: Security Leaks and Defenses,D Shukla - 2019 - search.proquest.com,https://search.proquest.com/openview/a3d2c128d95163c0b2bf8f9162e02636/1?pq-origsite=gscholar&cbl=18750&diss=y,"We unlock our smart devices such as smartphone several times every day using a pin, password, or graphical pattern if the device is secured by one. The scope and usage of …",book,book-chapter,,,,,,,,
Synthesizing Human Gaze Feedback for Improved NLP Performance,2023,28,EMTeC: A corpus of eye movements on machine-generated texts,"LS Bolliger, P Haller, ICR Cretton, DR Reich… - Behavior Research …, 2025 - Springer",https://link.springer.com/article/10.3758/s13428-025-02677-4,The E ye movements on M achine-generated Te xts C orpus (EMTeC) is a naturalistic eye-movements-while-reading corpus of 107 native English speakers reading machine …,book,journal-article,,,,,,,,
Synthesizing Human Gaze Feedback for Improved NLP Performance,2023,28,Cognitive Information Bottleneck: Extracting Minimal Sufficient Cognitive Language Processing Signals,"Y Harada, Y Oseki - Proceedings of the 2024 Joint International …, 2024 - aclanthology.org",https://aclanthology.org/2024.lrec-main.309/,"Abstract In Reinforcement Learning from Human Feedback (RLHF), explicit human feedback, such as rankings, is employed to align Natural Language Processing (NLP) …",book,book-chapter,,,,,,,,
Synthesizing Human Gaze Feedback for Improved NLP Performance,2023,28,Cognitive Signals of Language Processing,"L Beinborn, N Hollenstein - Cognitive Plausibility in Natural Language …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-43260-6_3,The approach to cognitive plausibility adopted in this book relies heavily on information that can be drawn from cognitive signals. We introduce a range of cognitive signals that reveal …,book,book-chapter,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,SoK: Continuous Authentication Beyond Error Rates: Reviewing General System Properties,"F Dehling, S Kawelke, L Lo Iacono - International Conference on Applied …, 2025 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-95767-3_5,Continuous authentication (CAuthN) of users extends conventional authentication methods to ensure that only authorized individuals can access resources such as devices or …,book,book-chapter,,,,,,,,
On the Inference of Soft Biometrics from Typing Patterns Collected in a Multi-device Environment,2020,11,Multi-device continuous authentication mechanism based on homomorphic encryption and SVM algorithm,"W Gan, X Chen, W Wang, L Chen, J Wu… - … Conference on Artificial …, 2022 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-06791-4_49,"In order to meet the higher security requirements of authentication technology under the current mobile Internet background, continuous identity authentication technology based on …",book,book-chapter,,,,,,,,
On the Inference of Soft Biometrics from Typing Patterns Collected in a Multi-device Environment,2020,11,Predicting useful information from typing patterns using a bootstrapped-based homogeneous ensemble approach,"S Roy, U Roy, D Sinha, RK Pal - Applied Computing for Software and …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-981-19-6791-7_1,"Nowadays, the way a user connects with computing devices is being analysed with the goal of extracting useful information for some interesting applications beyond user authentication …",book,book-chapter,,,,,,,,
On the Inference of Soft Biometrics from Typing Patterns Collected in a Multi-device Environment,2020,11,User Profiling Using Keystroke Dynamics and Rotation Forest,"I Tsimperidis, A Arampatzis - … and Deep Learning for Privacy and …, 2022 - igi-global.com",https://www.igi-global.com/chapter/user-profiling-using-keystroke-dynamics-and-rotation-forest/311369,"The anonymity that users can maintain when connecting to the internet, in addition to the positive effects, such as being able to express their views and ideas freely without fear of …",book,unknown,,,,,,,,
On the Inference of Soft Biometrics from Typing Patterns Collected in a Multi-device Environment,2020,11,Review of Deep-Learning Based User-Identification by Typing Behavior,"A Tewari, P Verma - Doctoral Symposium on Computational Intelligence, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-981-99-3716-5_6,"The base of a typing-based identification system (TBIS) is uniqueness in keystroke-based typing manner of a person. Through deep training and learning process, a machine can be …",book,book-chapter,,,,,,,,
GANTouch: An Attack-Resilient Framework for Touch-based Continuous Authentication System,2022,10,M2auth: A multimodal behavioral biometric authentication using feature-level fusion,"A Mahfouz, H Mostafa, TM Mahmoud… - Neural Computing and …, 2024 - Springer",https://link.springer.com/article/10.1007/s00521-024-10403-y,"Conventional authentication methods, such as passwords and PINs, are vulnerable to multiple threats, from sophisticated hacking attempts to the inherent weaknesses of human …",book,journal-article,,,,,,,,
GANTouch: An Attack-Resilient Framework for Touch-based Continuous Authentication System,2022,10,Analysis of Attacks on Continuous Authentication Methods and Ways of Defending Against Them,"I Matiushin, V Korkhov, I Busko - International Conference on …, 2024 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-65308-7_26,"User authentication remains one of the most pressing issues in modern cybersecurity, with traditional methods increasingly failing to meet the modern challenges. In particular, there is …",book,book-chapter,,,,,,,,
Keystroke Dynamics Against Academic Dishonesty in the Age of LLMs,2024,9,The Impact of Artificial Intelligence on Education,"J John - Journal of Systemics, Cybernetics and Informatics, 2024 - iiisci.org",https://www.iiisci.org/journal/PDV/sci/pdfs/SA121NK24.pdf,"ABSTRACT 1 The advancement of artificial intelligence (AI) technology has greatly impacted our daily lives. Generating a video from a text description used to be difficult, if not …",book,book-chapter,,,,,,,,
Spotting Fake Profiles in Social Networks via Keystroke Dynamics,2024,8,Feature Identification and Study of Attackers' Behaviours Using Honeypots,"J Haseeb, M Mansoori, I Welch - IFIP Annual Conference on Data and …, 2025 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-96590-6_20,"Investigating the attack process followed by automated scripts, tools or botnets and their threat actors is a widely researched area in the cyber security. There has also been …",book,book-chapter,,,,,,,,
Identification of Internal Faults in Indirect Symmetrical Phase Shift Transformers Using Ensemble Learning,2018,8,Analysis of the monitoring and identification effect of system cognitive service technology on DC system in power grid,"X Wu, X Chen, K Zhang - Energy Informatics, 2025 - Springer",https://link.springer.com/article/10.1186/s42162-025-00569-7,"In contemporary power grid infrastructure, the stability and health of DC systems are critical for uninterrupted energy delivery. As these systems become more complex, traditional …",book,posted-content,,,,,,,,
Dictionary Attack on IMU-based Gait Authentication,2023,3,Gait4Auth: Enhancing Identification and Security in Gait-Based Authentication,"Y Yamout, S Iqbal, N Chakraborty… - … Conference on Security …, 2024 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-94458-1_4,"Gait-based authentication is a non-invasive and cost-effective biometric modality, making it an attractive choice for enhancing user experience and security. Gait patterns become more …",book,book-chapter,,,,,,,,
Deep Generative Attacks and Countermeasures for Data-Driven Offline Signature Verification,2024,1,Sig-RFPNet: Multi-branch network and multi-classifier method for offline signature recognition,"W Li, M Muhammat, X Xu, A Aysa, K Ubul - Signal, Image and Video …, 2024 - Springer",https://link.springer.com/article/10.1007/s11760-024-03433-5,"Due to the problems of large intra-class variations, small inter-class variations, sparse effective features, and small training samples, handwritten signatures are difficult to further …",book,journal-article,,,,,,,,
