cited_pub_title,cited_pub_year,cited_by_count_at_scrape,citing_title,citing_container,citing_url,citing_snippet,final_class,crossref_type,lens_id,lens_publication_number,lens_publication_date,lens_jurisdiction,lens_family_id,lens_applicants,lens_owners,lens_inventors
Authenticating Users Through Their Arm Movement Patterns,2016,61,Unobtrusive gait recognition using smartwatches,"N Al-Naffakh, N Clarke, F Li… - … Conference of the …, 2017 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8053523/,"Gait recognition is a technique that identifies or verifies people based upon their walking patterns. Smartwatches, which contain an accelerometer and gyroscope have recently been …",unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Handwriting watcher: A mechanism for smartwatch-driven handwriting authentication,"I Griswold-Steiner, R Matovu… - 2017 IEEE International …, 2017 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8272701/,"Despite decades of research on automated handwriting authentication, there is yet to emerge an automated handwriting authentication application that breaks into the …",unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Posture and Body Movement Effects on Behavioral Biometrics for Continuous Smartphone Authentication,"N Cariello, R Eslinger, R Gallagher… - … and Identity Science, 2024 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10547465/,"Continuous authentication aims to authenticate users at regular intervals post-login, typically using biometric features that capture the user's behavior. One of the drawbacks of …",unknown,journal-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Airsign: A gesture-based smartwatch user authentication,"A Buriro, R Van Acker, B Crispo… - … Conference on Security …, 2018 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8585571/,"Smartwatches have been seen as the next generation personal devices, after smartphones, due to their use for wide range of applications, eg, communication, financial applications …",unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Continuous user authentication using smartwatch motion sensor data,"N Al-Naffakh, N Clarke, F Li - IFIP International Conference on Trust …, 2018 - Springer",https://link.springer.com/chapter/10.1007/978-3-319-95276-5_2,"Smartwatches, which contain an accelerometer and gyroscope, have recently been used to implement gait/activity-based biometrics. However, many research questions have not been …",book,book-chapter,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,ZEMFA: zero-effort multi-factor authentication based on multi-modal gait biometrics,"B Shrestha, M Mohamed… - 2019 17th international …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8949032/,"In this paper, we consider the problem of transparently authenticating a user to a local terminal (eg, a desktop computer) as she approaches towards the terminal. Given its …",unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,SnapAuth: A Gesture-Based Unobtrusive Smartwatch User Authentication Scheme,"A Buriro, B Crispo, M Eskandri, S Gupta… - … Workshop on Emerging …, 2018 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-04372-8_3,"In this paper, we present a novel motion-based behavioral biometric-based user authentication solution-SnapAuth, for Android-based smartwatch. SnapAuth requires the …",book,book-chapter,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Internet of Things data analytics for user authentication and activity recognition,"S Batool, NA Saqib, MA Khan - 2017 Second International …, 2017 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/7946428/,In recent years Internet of Things has been among the hot topics of research in the field of computing and information technology. It has enabled thousands of connected devices …,unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Continuous user authentication via unlabeled phone movement patterns,"R Kumar, PP Kundu, D Shukla… - 2017 IEEE International …, 2017 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8272696/,"In this paper, we propose a novel continuous authentication system for smartphone users. The proposed system entirely relies on unlabeled phone movement patterns collected …",unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,ScanRing: Hybrid Authentication System in a Ring Device Using a Distance Sensor and an IMU Sensor,"K Miyashita, T Amesaka, S Hanayama… - Proceedings of the …, 2025 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3743737,"Smart rings are used for contactless payment, smart lock operation, and health monitoring. For applications such as electronic payment and unlocking smart locks, the implementation …",unknown,journal-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Treadmill assisted gait spoofing (TAGS) an emerging threat to wearable sensor-based gait authentication,"R Kumar, C Isik, VV Phoha - Digital Threats: Research and Practice, 2021 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3442151,"In this work, we examine the impact of Treadmill Assisted Gait Spoofing on Wearable Sensor-based Gait Authentication (WSGait). We consider more realistic implementation and …",unknown,journal-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Handwritten signature verification using hand-worn devices,"B Nassi, A Levy, Y Elovici, E Shmueli - arXiv preprint arXiv:1612.06305, 2016 - arxiv.org",https://arxiv.org/abs/1612.06305,"Online signature verification technologies, such as those available in banks and post offices, rely on dedicated digital devices such as tablets or smart pens to capture, analyze and verify …",unknown,journal-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,HM-Auth: Redefining User Authentication in Immersive Virtual World Through Hand Movement Signatures,"SRK Gopal, P Gyreyiri, D Shukla - 2024 IEEE 18th International …, 2024 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10582019/,"In the realm of Virtual Reality (VR), passwords and pins are primary methods of user authentication for application and device access. Despite the well-documented security …",unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Machine Learning and Metaheuristic Algorithms for Voice-Based Authentication: A Mobile Banking Case Study,"L Nosrati, AM Bidgoli, HHS Javadi - International Journal of Computational …, 2024 - Springer",https://link.springer.com/article/10.1007/s44196-024-00690-7,"These days, every bank requires secure identification before granting access to personal accounts. Voice authentication is increasingly popular for important mobile processes. The …",book,journal-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Thinking unveiled: An inference and correlation model to attack eeg biometrics,"D Shukla, PP Kundu, R Malapati, S Poudel… - … Threats: Research and …, 2020 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3374137,"Very few studies have explored linkages between physiological, such as electroencephalograph (EEG), and behavioral patterns, such as wrist movements. These …",book,book-chapter,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Design and implementation of continuous authentication mechanism based on multimodal fusion mechanism,"J Guan, X Li, Y Zhang - Security and Communication Networks, 2021 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1155/2021/6669429,"Most of the current authentication mechanisms adopt the “one‐time authentication,” which authenticate users for initial access. Once users have been authenticated, they can access …",unknown,journal-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Real-world continuous smartwatch-based user authentication,"N Al-Naffakh, N Clarke, F Li… - The Computer …, 2025 - academic.oup.com",https://academic.oup.com/comjnl/advance-article-abstract/doi/10.1093/comjnl/bxae144/7953397,"User authentication is often regarded as the “gatekeeper” of cyber security. It has, however, long suffered from significant usability issues that have resulted in research focussing upon …",unknown,journal-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,On the inference of soft biometrics from typing patterns collected in a multi-device environment,"V Udandarao, M Agrawal, R Kumar… - 2020 IEEE Sixth …, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9232527/,"In this paper, we study the inference of gender, major/minor (computer science, non-computer science), typing style, age, and height from the typing patterns collected from 117 …",unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Walk-unlock: Zero-interaction authentication protected with multi-modal gait biometrics,"B Shrestha, M Mohamed, N Saxena - arXiv preprint arXiv:1605.00766, 2016 - arxiv.org",https://arxiv.org/abs/1605.00766,"Zero-interaction authentication (ZIA) refers to a form of user-transparent login mechanism using which a terminal (eg, a desktop computer) can be unlocked by the mere proximity of …",unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Handwritten signature and text based user verification using smartwatch,"R Ramachandra, S Venkatesh, K Raja… - … Conference on Pattern …, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9412048/,Wrist-wearable devices such as smartwatch hardware have gained popularity as they provide quick access to various information and easy access to multiple applications …,unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,A temporal memory-based continuous authentication system,"SRK Gopal, D Shukla - 2021 IEEE International Joint …, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9484365/,"With the emerging use of technology, verifying a user's identity continuously throughout a device's usage has become increasingly important. This paper proposes an authentication …",unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,ClapAuth: A Gesture-Based User-Friendly Authentication Scheme to Access a Secure Infrastructure,"A Buriro, F Ricci - International Workshop on Emerging Technologies for …, 2022 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-25467-3_2,In this paper we propose a gesture-based user-friendly smartwatch-based user authentication scheme called ClapAuth to authenticate the users to gain physical access to …,book,book-chapter,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Understanding secure and usable gestures for realtime motion based authentication,"Y Li, M Xie - IEEE INFOCOM 2018-IEEE Conference on …, 2018 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8406912/,"One promising approach to achieving strong authentication is using gesture based behavioral biometrics, that is, user authentication is based on how a gesture is performed …",unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Multi-factor authentication system,"M Aldwairi, S Aldhanhani - … on Research and Innovation in Computer …, 2017 - academia.edu",https://www.academia.edu/download/54262785/MFA-Malaysia.pdf,Typing in your username and password is usually how one identifies himself to an electronic system offering various services in a process called authentication. That is the most …,unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Identification of internal faults in indirect symmetrical phase shift transformers using ensemble learning,"PK Bera, R Kumar, C Isik - 2018 IEEE International Symposium …, 2018 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8705100/,This paper proposes methods to identify 40 different types of internal faults in an Indirect Symmetrical Phase Shift Transformer (ISPST). The ISPST was modeled using Power System …,unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Walk-unlock: zero-interaction authentication protected with multi-modal gait biometrics,"MM Babins Shrestha, N Saxena - CoRR abs/1605.00766, 2016 - academia.edu",https://www.academia.edu/download/100443278/1605.pdf,"Zero-interaction authentication (ZIA) refers to a form of user-transparent login mechanism using which a terminal (eg, a desktop computer) can be unlocked by the mere proximity of …",unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,A novel and efficient approach to evaluate biometric features for user identification,"N Kayastha, K Sha - 2019 IEEE/ACM International Conference …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8908640/,"Classifications based on biometric features are widely used in modern healthcare applications, including user identification, authentication, and tracking. The complexity and …",unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Analysis of head and torso movements for authentication,"GM Parimi, PP Kundu, VV Phoha - 2018 IEEE 4th International …, 2018 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8311460/,"Wearable computing devices have become increasingly popular and while these devices promise to improve our lives, they come with new challenges. One such device is the …",unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Offensive and Defensive Analysis of Behavioral Biometrics on Computing Devices,SRK Gopal - 2025 - search.proquest.com,https://search.proquest.com/openview/893039245d73d96bd46db3ea2612be9a/1?pq-origsite=gscholar&cbl=18750&diss=y,"Computing devices have seamlessly integrated into our daily lives, capturing and processing vast amounts of sensitive personal information. As these devices gain ubiquity …",unknown,journal-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Biometrics-based user identification with optimal feature evaluation and selection,N Kayastha - 2019 - search.proquest.com,https://search.proquest.com/openview/05e223957e2b833c46bb7a95c84b5e1f/1?pq-origsite=gscholar&cbl=18750&diss=y,"Recently, biometrics-based identification algorithms have gained popularity as a means of identifying a person using their unique behavioral characteristics such as gait or hand …",book,book-chapter,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Behavioral Biometric Security: Brainwave Authentication Methods,R Schomp - 2018 - cdr.lib.unc.edu,https://cdr.lib.unc.edu/concern/honors_theses/9w032695n,This paper investigates the possibility of creating an authentication system based on the measurements of the human brain. Discussed throughout will be an evaluation of the …,unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Evaluating Multi-Modality Mobile Behavioral Biometric Fusion Using Public Datasets,A Ray-Dowling - 2023 - search.proquest.com,https://search.proquest.com/openview/a0cedcf24acc8087278631f92c27ff85/1?pq-origsite=gscholar&cbl=18750&diss=y,Behavioral biometric-based continuous user authentication is promising for securing mobile phones while complementing traditional security mechanisms. The state of the art so far …,unknown,journal-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,User identification and authentication on emerging interfaces,T Van Nguyen - 2018 - search.proquest.com,https://search.proquest.com/openview/d9d07dd15a6b0eafccc1dcb7454e84eb/1?pq-origsite=gscholar&cbl=18750,The rapid growth of computing devices equipped with novel user interfaces has changed the landscape of security and usability for authentication. Traditional user identification and …,book,book-chapter,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,On the Security of Wearable Sensor-based Gait Authentication,J Mo - 2021 - scholarship.tricolib.brynmawr.edu,https://scholarship.tricolib.brynmawr.edu/handle/10066/23541,Gait is the style or manner in which someone walks. The usage of gait analysis could lead to the next breakthrough in biometric authentication systems. Gait is an ideal biometric for …,unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Activity-Based User Authentication Using Smartwatches,NH Al-Naffakh - 2020 - pearl.plymouth.ac.uk,https://pearl.plymouth.ac.uk/secam-theses/193/,"Smartwatches, which contain an accelerometer and gyroscope, have recently been used to implement gait and gesture-based biometrics; however, the prior studies have long …",unknown,journal-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Inferences from Interactions with Smart Devices: Security Leaks and Defenses,D Shukla - 2019 - search.proquest.com,https://search.proquest.com/openview/a3d2c128d95163c0b2bf8f9162e02636/1?pq-origsite=gscholar&cbl=18750&diss=y,"We unlock our smart devices such as smartphone several times every day using a pin, password, or graphical pattern if the device is secured by one. The scope and usage of …",book,book-chapter,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Reliable Discovery of Places of Importance and Behavioral Patterns from Mobile Crowdsensed Datasets,S Vhaduri - 2019 - search.proquest.com,https://search.proquest.com/openview/40d8e11f6263626d82eac0b5445dc938/1?pq-origsite=gscholar&cbl=18750&diss=y,"It is becoming increasingly important to accurately detect a user's presence at certain locations during certain times of the day, eg, to study the user's patterns with respect to …",unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,DAP による協調動作を用いたペア認証方式,"前田壮志， 西垣正勝， 大木哲史 - … シンポジウム 2023 論文集, 2023 - shizuoka.repo.nii.ac.jp",https://shizuoka.repo.nii.ac.jp/records/2001684,"現代では, 個人がデバイスを所有し, 多種多様なサービスを利用するために, 本人性を確認する認証の重要性が増している. 生体認証は紛失・忘却の危険性がなく, その利便性からさまざまなユース …",unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,New Approach to Smartwatch in Human Recognition,"P Kobojek, A Wolant, K Saeed - … and Systems for Security: Volume Five, 2018 - Springer",https://link.springer.com/chapter/10.1007/978-981-10-8180-4_2,"Nowadays, personal IoT devices and wearable electronics are taking international markets by storm. Each of these devices is equipped with a variety of different sensors. Throughout …",book,book-chapter,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Authenticating Smart Device Users with Behavioral Biometrics,Y Li - 2018 - search.proquest.com,https://search.proquest.com/openview/ff42ee002f77d48c7fa1f22bb6bd2c7f/1?pq-origsite=gscholar&cbl=18750,"Designed as personal smart assistant, smartphones and smartwatches have dramatically changed people's lives in every aspect from social network communication, navigation to …",book,book-chapter,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Unobtrusive Gait Recognition Using Smartwatches,F Li - 2017 - pearl.plymouth.ac.uk,https://pearl.plymouth.ac.uk/context/secam-research/article/2369/viewcontent/08053523.pdf,"Gait recognition is a technique that identifies or verifies people based upon their walking patterns. Smartwatches, which contain an accelerometer and gyroscope have recently been …",unknown,proceedings-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,ПОДХОДЫ К ОНЛАЙН ВЕРИФИКАЦИИ СОБСТВЕННОРУЧНОЙ ПОДПИСИ,"АВ Береснева, АВ Епишкина - Безопасность информационных …, 2020 - bit.spels.ru",https://bit.spels.ru/index.php/bit/article/view/1272,"Аннотация Собственноручная подпись–один из наиболее распространенных методов биометрической аутентификации, где статические и динамические характеристики …",unknown,journal-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Hardware-based Integrity Protection Combined with Continuous User Verification in Virtualized Systems,M Velten - 2017 - Technische Universität München,,,unknown,journal-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,"Continuous Authentication of Smartphone Users by Fusing Typing, Swiping, and",R Kumar,,,unknown,proceedings-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,"Security, privacy, and usability in continuous authentication: A survey","AF Baig, S Eskeland - Sensors, 2021 - mdpi.com",https://www.mdpi.com/1424-8220/21/17/5967,"Continuous authentication has been proposed as a possible approach for passive and seamless user authentication, using sensor data comprising biometric, behavioral, and …",review,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,A survey on gait recognition,"C Wan, L Wang, VV Phoha - ACM Computing Surveys (CSUR), 2018 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3230633,"Recognizing people by their gait has become more and more popular nowadays due to the following reasons. First, gait recognition can work well remotely. Second, gait recognition …",book,book-chapter,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Behavioral biometrics & continuous user authentication on mobile devices: A survey,"I Stylios, S Kokolakis, O Thanou, S Chatzis - Information Fusion, 2021 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1566253520303493,"This paper offers an up-to-date, comprehensive, extensive and targeted survey on Behavioral Biometrics and Continuous Authentication technologies for mobile devices. Our …",review,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,A comprehensive review on secure biometric-based continuous authentication and user profiling,"S Ayeswarya, KJ Singh - IEEE Access, 2024 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10552254/,"Authentication systems are pivotal in fortifying security measures against unauthorized access. Yet, they often fall short of effectively combating impersonation attacks, leaving …",review,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Continuous user authentication on smartphone via behavioral biometrics: a survey,"PK Rayani, S Changder - Multimedia Tools and Applications, 2023 - Springer",https://link.springer.com/article/10.1007/s11042-022-13245-9,The use of ubiquitous devices is increasing worldwide due to signs of progress in sophisticated hardware technology with cutting-edge features. These features offer most …,review,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,"Continuous authentication of smartphone users by fusing typing, swiping, and phone movement patterns","R Kumar, VV Phoha, A Serwadda - 2016 IEEE 8th international …, 2016 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/7791164/,"We studied the fusion of three biometric authentication modalities, namely, swiping gestures, typing patterns and the phone movement patterns observed during typing or swiping. A web …",unknown,proceedings-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Sensor-based mHealth authentication for real-time remote healthcare monitoring system: A multilayer systematic review,"ML Shuwandy, BB Zaidan, AA Zaidan… - Journal of medical …, 2019 - Springer",https://link.springer.com/article/10.1007/s10916-018-1149-5,The new and groundbreaking real-time remote healthcare monitoring system on sensor-based mobile health (mHealth) authentication in telemedicine has considerably bounded …,review,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,A Survey of Behavioral Biometric Gait Recognition: Current Success and Future Perspectives.,"JP Singh, S Jain, S Arora… - … Methods in Engineering, 2021 - search.ebscohost.com",https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=11343060&AN=147907880&h=xljW%2FeJvRbidBKCfJN9id8b99XvkZ25uyKTUPy1RzYYI%2Bwp2nnSPO4HqACo%2FUBOP1bXotGLv9u6SWFZ9Q6XnKQ%3D%3D&crl=c,"In today digital society, vulnerability to person authentication is a serious issue in real time scenarios like (airport, hospital, metro stations, etc.). This issue has increased the growth of …",review,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,One cycle attack: Fool sensor-based personal gait authentication with clustering,"T Zhu, L Fu, Q Liu, Z Lin, Y Chen… - IEEE Transactions on …, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9167280/,"Gait authentication, especially sensor-based patterns, has been studied by researchers for decades. Nowadays, gait authentication has become an important facet of biometric systems …",unknown,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Adversary models for mobile device authentication,"R Mayrhofer, S Sigg - ACM Computing Surveys (CSUR), 2021 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3477601,"Mobile device authentication has been a highly active research topic for over 10 years, with a vast range of methods proposed and analyzed. In related areas, such as secure channel …",review,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Defending touch-based continuous authentication systems from active adversaries using generative adversarial networks,"M Agrawal, P Mehrotra, R Kumar… - 2021 IEEE International …, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9484366/,Previous studies have demonstrated that commonly studied (vanilla) touch-based continuous authentication systems (V-TCAS) are susceptible to population attack. This …,unknown,proceedings-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Pattern analysis using lower body human walking data to identify the gaitprint,"TM Wiles, SK Kim, N Stergiou, AD Likens - Computational and structural …, 2024 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2001037024000977,"All people have a fingerprint that is unique to them and persistent throughout life. Similarly, we propose that people have a gaitprint, a persistent walking pattern that contains unique …",unknown,posted-content,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Security properties of gait for mobile device pairing,"A Bruesch, N Nguyen, D Schürmann… - IEEE Transactions on …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8636972/,Gait has been proposed as a feature for mobile device pairing across arbitrary positions on the human body. Results indicate that the correlation in gait-based features across different …,unknown,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Stationary mobile behavioral biometrics: A survey,"A Ray-Dowling, D Hou, S Schuckers - Computers & Security, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0167404823000949,"Current security mechanisms in mobile devices such as PINs, passwords, patterned passwords, and biometrics are one-time entry-point authentication and vulnerable to attacks …",review,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Continuous authentication using one-class classifiers and their fusion,"R Kumar, PP Kundu, VV Phoha - 2018 IEEE 4th International …, 2018 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8311467/,"While developing continuous authentication systems (CAS), we generally assume that samples from both genuine and impostor classes are readily available. However, the …",unknown,proceedings-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Evaluating multi-modal mobile behavioral biometrics using public datasets,"A Ray-Dowling, D Hou, S Schuckers, A Barbir - Computers & Security, 2022 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0167404822002620,"Behavioral biometric-based continuous user authentication is promising for securing mobile phones while complementing traditional security mechanisms. However, the existing state of …",unknown,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,When your fitness tracker betrays you: Quantifying the predictability of biometric features across contexts,"S Eberz, G Lovisotto, A Patane… - … IEEE Symposium on …, 2018 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8418644/,Attacks on behavioral biometrics have become increasingly popular. Most research has been focused on presenting a previously obtained feature vector to the biometric sensor …,unknown,proceedings-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Authenticating users through their arm movement patterns,"R Kumar, VV Phoha, R Raina - arXiv preprint arXiv:1603.02211, 2016 - arxiv.org",https://arxiv.org/abs/1603.02211,"In this paper, we propose four continuous authentication designs by using the characteristics of arm movements while individuals walk. The first design uses acceleration of arms …",book,book-chapter,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,ZEMFA: zero-effort multi-factor authentication based on multi-modal gait biometrics,"B Shrestha, M Mohamed… - 2019 17th international …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8949032/,"In this paper, we consider the problem of transparently authenticating a user to a local terminal (eg, a desktop computer) as she approaches towards the terminal. Given its …",unknown,proceedings-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Continuous user authentication via unlabeled phone movement patterns,"R Kumar, PP Kundu, D Shukla… - 2017 IEEE International …, 2017 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8272696/,"In this paper, we propose a novel continuous authentication system for smartphone users. The proposed system entirely relies on unlabeled phone movement patterns collected …",unknown,proceedings-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,SAW: Wristband-based authentication for desktop computers,"S Mare, R Rawassizadeh, R Peterson… - Proceedings of the ACM …, 2018 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3264935,"Token-based proximity authentication methods that authenticate users based on physical proximity are effortless, but lack explicit user intentionality, which may result in accidental …",unknown,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Safegait: Safeguarding gait-based key generation against vision-based side channel attack using generative adversarial network,"Y Wu, M Hassan, W Hu - Proceedings of the ACM on Interactive, Mobile …, 2022 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3534607,Recent works have shown that wearable or implanted devices attached at different locations of the body can generate an identical security key from their independent measurements of …,unknown,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Treadmill assisted gait spoofing (TAGS) an emerging threat to wearable sensor-based gait authentication,"R Kumar, C Isik, VV Phoha - Digital Threats: Research and Practice, 2021 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3442151,"In this work, we examine the impact of Treadmill Assisted Gait Spoofing on Wearable Sensor-based Gait Authentication (WSGait). We consider more realistic implementation and …",unknown,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,The role of users' demographic and social attributes for accepting biometric Systems: A Greek case study,"A Kitsiou, C Despotidi, C Kalloniatis, S Gritzalis - Future Internet, 2022 - mdpi.com",https://www.mdpi.com/1999-5903/14/11/328,"Even though both internet-of-cloud services and biometric systems (BSs) are used worldwide, popular and expanded among public and private services, their utilization has …",unknown,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Real-world continuous smartwatch-based user authentication,"N Al-Naffakh, N Clarke, F Li… - The Computer …, 2025 - academic.oup.com",https://academic.oup.com/comjnl/advance-article-abstract/doi/10.1093/comjnl/bxae144/7953397,"User authentication is often regarded as the “gatekeeper” of cyber security. It has, however, long suffered from significant usability issues that have resulted in research focussing upon …",unknown,journal-article,,,,,,,,
